features,j_cmi,MIfy
8982,2.894543688567502,2.894543688567502
8983,0.2112312549912998,1.6458590004518348
4502,0.21171618482833976,1.6335902311292854
603,0.12813432572337802,1.554111832019923
2798,0.07372435327961302,1.2717258606182842
15788,0.08516198809713393,1.135083758079217
2287,0.07654805760023675,1.0525086932984857
1433,0.061622698280131116,0.9550231102157074
5897,0.07187349911382124,0.887394032778174
4560,0.05501977982286399,0.8326159952321759
6910,0.07214345710772818,0.7989104309777639
15031,0.0677170631478472,0.792069981842654
7137,0.05731217934130828,0.7335796110755877
2355,0.09301089643756888,0.6915665428751292
1759,0.0675781082465069,0.6710598563344816
13947,0.05851241366019977,0.6228278658236741
13508,0.05748309432407395,0.6163031616212269
3431,0.05537756626320589,0.6069515994636667
4965,0.051645897525839146,0.603492726131432
15877,0.05239676453098174,0.5546746746428179
2179,0.058249216568114326,0.45005264806008904
10220,0.05349350493908389,0.4227688885248826
2272,0.05571841107212944,0.4048369721719842
2799,0.05859388469139093,0.39994682649014823
93,0.054449365023987395,0.3705682567059716
13563,0.05478026322562768,0.32612814797823697
11342,0.04582398795152942,0.32244693796295243
11915,0.058637146659568484,0.2964896271644504
6293,0.051959845069685956,0.29556179432385354
10406,0.05423693704082519,0.29357064372062913
7472,0.051036333636432146,0.28266669890322893
4540,0.050274520434086784,0.27357091867244687
6771,0.05363989685189491,0.2669586141944835
13645,0.09839330472692065,0.2584041829513821
14457,0.05253936218830227,0.2575195259605878
14218,0.05533623936470283,0.2308046325865183
9378,0.051409231198917854,0.22910125042766216
10926,0.051461568609757674,0.22785093299448622
6444,0.04151740413554014,0.21967014742865398
5630,0.05775313173354149,0.2058482850764074
4257,0.05548685992054414,0.20431676575512947
14789,0.04943225202313187,0.19633447289502648
12770,0.04002100063085878,0.19399394491953226
6767,0.055393753649257596,0.1787521983277136
12371,0.05232561031044729,0.13282165271597135
15830,0.045787188678049706,0.12946134658240327
6675,0.034684151611294345,0.122439305347255
7441,0.04858438434820244,0.09243744703866152
9144,0.03268790667433527,0.05636370851644834
5475,0.015967517057900713,0.05320532780628584
